0.17 	1332.45	1335.35	1331.3	1332.5	1758
0.33 	1332.55	1333.25	1322.55	1324.2	3934
0.50 	1324.25	1330.4	1323.7	1324.35	8111
0.67 	1324.45	1334.8	1322.8	1334.15	9238
0.83 	1334.2	1334.4	1328.75	1331.9	2683
0.00 	1332.4	1334.95	1330.5	1332.95	1593
0.17 	1332.9	1334.5	1332.8	1333.55	1232
0.33 	1333.8	1338.1	1333.5	1335.3	3278
0.50 	1335.35	1337.15	1328.25	1328.75	6175
0.67 	1328.7	1335.35	1324.9	1332.75	8047
0.83 	1332.7	1346.6	1331.25	1345.85	6086
0.00 	1343.8	1345.2	1342.1	1344.55	1726
0.17 	1344.6	1347.75	1342.9	1344.95	1521
0.33 	1345	1345.45	1336.05	1337.6	4423
0.50 	1337.65	1341.1	1331	1335.45	7553
0.67 	1335.65	1336.8	1315.75	1318.2	10360
0.83 	1318.25	1319.1	1310.2	1314.45	4221
0.00 	1314.3	1315.6	1308.15	1313.4	2661
0.17 	1313.35	1314.65	1309.65	1312.8	2066
0.33 	1312.9	1317.65	1312.75	1314.7	3481
0.50 	1314.85	1319.4	1310.6	1317.8	7990
0.67 	1317.65	1346.85	1317.65	1335.95	14644
0.83 	1335.9	1340.15	1333.8	1336.4	3928
0.00 	1339.85	1345.5	1337	1338.55	4076
0.17 	1338.5	1339.2	1330.3	1336.9	3298
0.33 	1337.05	1338.6	1327.4	1329.6	4861
0.50 	1329.65	1332.5	1322.95	1328.1	8383
0.67 	1328.05	1337.25	1326.15	1328.6	8774
0.83 	1328.65	1333.05	1326.75	1332.2	2367
0.00 	1332.2	1337.6	1331.95	1337.45	1891
0.17 	1337.5	1339.6	1335.6	1339.2	2235
0.33 	1339.15	1340.25	1334.5	1337.8	3358
0.50 	1337.75	1341	1333.1	1334.85	4181
0.67 	1334.85	1342.85	1325.35	1338	8485
0.83 	1337.95	1342.1	1336.6	1341.75	2270
0.00 	1341.9	1342.85	1337.3	1340.5	2639
0.17 	1340.45	1342.85	1336.7	1336.8	2170
0.33 	1336.75	1339.3	1335.35	1336.95	4115
0.50 	1337.05	1339.35	1332.15	1335.75	6444
0.67 	1335.85	1338.05	1326.55	1331.2	7207
0.83 	1331.3	1337.05	1330.95	1334.75	1546
0.00 	1335.1	1336.1	1332.75	1335.45	1644
0.17 	1335.35	1335.6	1328.75	1329.45	1857
0.33 	1329.45	1333.7	1327.2	1332.9	2786
0.50 	1332.95	1337.5	1327.5	1333	4418
0.67 	1332.95	1355.9	1324.75	1351.2	6737
0.83 	1351.15	1355.7	1349.15	1354.7	2160
0.00 	1351.55	1353.45	1350.35	1350.9	2317
0.17 	1350.85	1352.5	1350.35	1350.55	1479
0.33 	1350.5	1351.2	1347.3	1348.5	2232
0.50 	1348.55	1357.5	1345.95	1354.5	5821
0.67 	1354.55	1358.25	1345	1348.95	8615
0.83 	1349	1349.8	1346.2	1348.6	1957
0.00 	1343.9	1348.5	1343.3	1346.65	2677
0.17 	1346.7	1348.65	1346.4	1347.1	1546
0.33 	1347	1350.1	1345.95	1347.55	3218
0.50 	1347.5	1353.25	1344.9	1346.2	5364
0.67 	1346.3	1352.05	1345.65	1348.55	5367
0.83 	1348.45	1351.8	1348.35	1351.75	1245
0.00 	1351.25	1352	1349.15	1351.05	1344
0.17 	1351	1352.05	1349.85	1351.95	1067
0.33 	1351.9	1357.4	1351.15	1351.15	2703
0.50 	1351.05	1365.1	1348.35	1361.8	4096
0.67 	1361.85	1368	1361.85	1363.35	5282
0.83 	1363.55	1365.05	1362.45	1363.8	1214
0.00 	1362.85	1364.95	1361.4	1362.45	2026
0.17 	1362.4	1364.3	1361.9	1364	1778
0.33 	1363.95	1365.6	1362	1363.05	2771
0.50 	1363	1366.7	1362.3	1365.75	5004
0.67 	1365.85	1366.9	1357.85	1363.8	7026
0.83 	1363.7	1364.1	1360.9	1363.5	1676
0.00 	1363.2	1364.25	1360.5	1361.95	1670
0.17 	1361.9	1363.9	1360.4	1361.1	1920
0.33 	1360.9	1361.9	1356.5	1358.05	3591
0.50 	1358.1	1358.6	1350.95	1353.75	5645
0.67 	1353.8	1366.05	1352.75	1362.25	6015
0.83 	1362.15	1363.85	1359.55	1363.1	1758
0.00 	1363	1365.9	1362.4	1363.95	1800
0.17 	1363.9	1365.05	1360.45	1362.6	1765
0.33 	1362.45	1365.35	1358.05	1358.8	2774
0.50 	1358.7	1368.4	1358.4	1363.9	5806
0.67 	1364	1367.35	1354	1358.95	8505
0.83 	1358.9	1359.45	1355.6	1356.6	1248
0.00 	1357.3	1357.65	1353.95	1357.45	3014
0.17 	1357.4	1359.65	1356.7	1358.95	1742
0.33 	1359.05	1360.85	1356.15	1357.85	2651
0.50 	1357.95	1365.4	1356.5	1364.15	4601
0.67 	1364.2	1366.7	1361	1363.55	4695
0.83 	1363.6	1363.65	1359.95	1361.6	1264
0.00 	1361.4	1364.5	1360.7	1364.35	1916
0.17 	1364.3	1366.2	1363.35	1364.15	1634
0.33 	1364.1	1373.45	1363.7	1373.05	3741
0.50 	1373	1376.55	1370.55	1372.65	5374
0.67 	1372.7	1375.05	1369.65	1374.55	4598
0.83 	1374.5	1375.1	1371.95	1373.25	1231
0.00 	1372.9	1373.45	1370.75	1373.45	1516
0.17 	1373.3	1374.75	1372.6	1374.75	1356
0.33 	1374.7	1377.85	1372.05	1372.85	2865
0.50 	1372.7	1377.25	1369.65	1371.45	6012
0.67 	1371.35	1381.95	1367.9	1374.35	8321
0.83 	1374.45	1375.45	1372.95	1374.5	1458
0.00 	1375.15	1377.65	1374.15	1377.05	1623
0.17 	1377.15	1378.85	1376.65	1378.35	1575
0.33 	1378.25	1379.95	1376.25	1377.15	3108
0.50 	1377.2	1382.75	1376.75	1381	4553
0.67 	1380.9	1384.65	1378.25	1383.1	3594
0.83 	1383.15	1384.8	1382.95	1384	1047
0.00 	1383.95	1384.55	1382.85	1383	1437
0.17 	1382.95	1385.55	1382.9	1385.25	1350
0.33 	1385.3	1388.25	1383.9	1386.15	3205
0.50 	1385.9	1386.65	1381.55	1383.15	4638
0.67 	1383.25	1391.8	1382.45	1387.8	7738
0.83 	1387.75	1389.95	1385.75	1389.9	1718
0.00 	1390.3	1395.7	1389.7	1395.5	1860
0.17 	1395.55	1396.35	1392.85	1396.35	1689
0.33 	1396.3	1403.05	1396.2	1402.3	3641
0.50 	1402.2	1403.4	1400.2	1402.65	3811
0.67 	1402.7	1408.15	1402.65	1406.1	3767
0.00 	1408.2	1410.7	1404.55	1404.95	2369
0.17 	1404.9	1405	1398.5	1401.2	2358
0.33 	1401.15	1402	1392.7	1397.4	5023
0.50 	1397.45	1404.3	1394.85	1399.5	5630
0.67 	1399.15	1406.25	1396.05	1400.05	8210
0.83 	1400	1401.3	1397.15	1398.1	1806
0.00 	1399.45	1401.4	1395.55	1400.55	1764
0.17 	1400.5	1400.55	1397.65	1400.1	1524
0.33 	1400.45	1403.65	1399.75	1402.5	2297
0.50 	1402.6	1408.45	1400.75	1407.85	4822
0.67 	1407.9	1416.5	1407.15	1411.6	8710
0.83 	1411.5	1411.95	1407.65	1411.8	2123
0.00 	1411	1415.55	1409.7	1411.9	1540
0.17 	1411.95	1412	1408.05	1410.2	1892
0.33 	1410.25	1416.85	1409.15	1416.55	4526
0.50 	1416.5	1418.15	1411.3	1413.55	7098
0.67 	1414.05	1415.8	1407.95	1413.45	7597
0.83 	1413.5	1413.75	1391.65	1402.1	5174
0.00 	1402.25	1405	1400.45	1403.1	2052
0.17 	1403.05	1407.45	1403.05	1407.25	1354
0.33 	1407.2	1409.75	1399.6	1403.5	4156
0.50 	1403.55	1407.85	1400.35	1403.35	6465
0.67 	1403.4	1411.65	1401.85	1408.95	5445
0.83 	1409.05	1411	1407.4	1410.3	1327
0.00 	1407.75	1414.9	1407.55	1413.15	1727
0.17 	1413.2	1415.25	1412.65	1414.8	2108
0.33 	1414.75	1416.35	1407.35	1410.8	4493
0.50 	1410.75	1415.7	1408.15	1408.35	5465
0.67 	1408.15	1415.75	1408.15	1411.45	6027
0.83 	1411.4	1412.5	1404.7	1411.85	2723
0.00 	1411.1	1412.7	1409.35	1412.05	1169
0.17 	1412.15	1415.25	1411.15	1414.95	1119
0.33 	1415	1419.1	1412.45	1418.75	2742
0.50 	1418.7	1423.65	1416.5	1422.95	6910
0.67 	1423.3	1430.9	1420.55	1428.15	7934
0.83 	1428.2	1434.8	1428.15	1433.2	2811
0.00 	1432.65	1434.3	1428.7	1429.05	1845
0.17 	1429	1430.55	1427.65	1429.3	1501
0.33 	1429.5	1433.6	1427.65	1433.35	3135
0.50 	1433.2	1437.65	1431.5	1435.1	6294
0.67 	1435	1440.15	1434.05	1435.85	7069
0.83 	1435.9	1436.4	1429.85	1434.45	2951
0.00 	1435.05	1435.3	1431.35	1433.4	1566
0.17 	1433.45	1436.15	1422.5	1426.2	2542
0.33 	1426.15	1433.2	1425.45	1427.85	2751
0.50 	1427.75	1430.7	1417.15	1420.25	6076
0.67 	1420.15	1425.75	1411.65	1416.55	7762
0.83 	1416.6	1417.45	1410.15	1415.55	2642
0.00 	1416.2	1418.7	1413.05	1417.8	1687
0.17 	1417.9	1419.6	1415.75	1416.3	1288
0.33 	1416.25	1420.2	1414.65	1417.65	2246
0.50 	1417.9	1427.95	1415.35	1425.8	5119
0.67 	1425.7	1432.05	1424.95	1427.65	5242
0.83 	1427.5	1431.25	1425.75	1430.55	1789
0.00 	1433.9	1437.6	1432.45	1436.95	3082
0.17 	1436.9	1437.95	1434.95	1436.5	2509
0.33 	1436.7	1439.2	1435.7	1438	3486
0.50 	1438.05	1444.55	1430.6	1433.6	6593
0.67 	1433.45	1441.2	1427.9	1433.9	9840
0.83 	1433.85	1437.05	1430.7	1431.4	2766
0.00 	1431.05	1432.9	1428.8	1432.35	1935
0.17 	1432.45	1432.45	1425.95	1428.1	2251
0.33 	1428.2	1436.15	1425.7	1435.4	3938
0.50 	1435.45	1436.75	1423.1	1424.75	7417
0.67 	1424.85	1431.3	1423.5	1426.6	6539
0.83 	1426.7	1430.05	1426.4	1429.15	1256
0.00 	1428.05	1430.25	1425.75	1426.85	1668
0.17 	1426.9	1428.1	1423	1426.7	1887
0.33 	1426.75	1431.6	1424.45	1429.75	2664
0.50 	1429.95	1436.3	1429.3	1430.85	4203
0.67 	1430.8	1434.3	1424.35	1431.55	6609
0.83 	1431.65	1431.75	1428.55	1431.3	1668
0.00 	1431.3	1431.3	1427.05	1429.4	1506
0.17 	1429.35	1431.3	1428.1	1430.8	1710
0.33 	1430.7	1431	1421.65	1424.25	4097
0.50 	1424.2	1424.2	1410.6	1413.35	7954
0.67 	1413.45	1417	1402.9	1412.6	9399
0.83 	1412.65	1414.1	1410	1411.45	2392
0.00 	1410.65	1417.3	1409.55	1417.1	2143
0.17 	1417	1417.25	1411.45	1412.95	2385
0.33 	1412.9	1418.9	1407.55	1409.2	4838
0.50 	1409.25	1414.5	1404.7	1410.35	7039
0.67 	1410.5	1423.85	1409.2	1423.1	7545
0.83 	1423.05	1423.3	1415.85	1417.5	2107
0.00 	1429.95	1430.25	1418.35	1419.1	3947
0.17 	1419.15	1425.75	1418.95	1424.75	2052
0.33 	1424.8	1428.65	1422.45	1425.3	3197
0.50 	1425.35	1430.5	1421.2	1421.4	7069
0.67 	1421.5	1428.05	1421.15	1426.25	4846
0.83 	1426.2	1428.7	1423.45	1425.95	1033
0.00 	1426	1427.45	1417.85	1418.95	2577
0.17 	1418.9	1420.1	1407.6	1416.6	3741
0.33 	1416.55	1417.2	1404.85	1406.6	5341
0.50 	1406.55	1410.95	1380.7	1400.35	12908
0.67 	1400.85	1403.55	1391	1394.35	8621
0.83 	1394.4	1398.1	1393.2	1394.85	2103
0.00 	1393	1399.8	1392.9	1397.4	2629
0.17 	1397.5	1401.4	1395.3	1400.25	2412
0.33 	1400.35	1401.7	1397	1398.8	2440
0.50 	1399	1406	1396.1	1402.15	4457
0.67 	1402.25	1405.55	1392.25	1396.9	6390
0.83 	1396.85	1399.95	1391.6	1394.5	1571
0.00 	1392.25	1393.85	1386.3	1390.6	4121
0.17 	1390.55	1394.75	1389.95	1393.3	2788
0.33 	1393.25	1403.65	1393.25	1400.45	2722
0.50 	1400.5	1404.4	1396.7	1403.7	7751
0.67 	1403.75	1405.05	1400.1	1403.6	5640
0.83 	1403.65	1404.85	1402.25	1403.25	1019
0.00 	1405.15	1410.8	1404.85	1409.4	3144
0.17 	1409.35	1413.2	1409.3	1413.1	2400
0.33 	1413.15	1416.95	1410.55	1415.45	2309
0.50 	1415.4	1423.9	1414.35	1420.3	4933
0.67 	1420.25	1421.1	1412.65	1417.95	2914
0.83 	1418.05	1419.65	1416.45	1419.25	1131
0.00 	1425.25	1428.35	1423.6	1427.35	1649
0.17 	1427.5	1429.55	1425.9	1427.05	1784
0.33 	1427	1428.75	1425.1	1428.35	2400
0.50 	1428.4	1434.65	1426.5	1429.9	6886
0.67 	1430.1	1434.6	1424.85	1426.95	4280
0.83 	1426.9	1428.85	1425.5	1426.15	867
0.00 	1426.65	1430.85	1426	1430.6	1311
0.17 	1430.65	1431.3	1427.1	1427.9	1666
0.33 	1427.85	1432	1423.65	1423.85	2837
0.50 	1423.9	1428.75	1419.45	1425.7	6652
0.67 	1425.75	1428.35	1422.25	1425.95	4405
0.83 	1426.05	1428.7	1425.65	1428.1	943
0.00 	1427.45	1428.8	1425.65	1428.25	1387
0.17 	1428.3	1428.9	1425.85	1428.65	1670
0.33 	1428.75	1433.85	1426.85	1433.4	2473
0.50 	1433.35	1440.9	1429.75	1440	6451
0.67 	1440.05	1440.5	1437.1	1438.75	4347
0.83 	1438.8	1440.2	1435.75	1436.4	1229
0.00 	1437.9	1438.45	1436.45	1437.55	1406
0.17 	1437.6	1438.6	1436.95	1437.45	1111
0.33 	1437.5	1442.1	1435.7	1442.05	3142
0.50 	1442.1	1447.55	1435.95	1445.9	6129
0.67 	1445.85	1447.35	1430.3	1430.3	7599
0.83 	1430.25	1432.35	1423.65	1431.5	2651
0.00 	1431.4	1433.4	1430.7	1432.75	1306
0.17 	1432.65	1434.85	1432.05	1434.55	1354
0.33 	1434.5	1435.15	1432.2	1433.55	2051
0.50 	1433.75	1437.75	1430.3	1435.55	4096
0.67 	1435.85	1436.65	1422.05	1428.65	4933
0.83 	1428.45	1430.05	1426.85	1429.2	1371
0.00 	1424.65	1428.05	1424.25	1426.3	1907
0.17 	1426.45	1426.8	1422.45	1422.5	1735
0.33 	1421.7	1422.2	1415.4	1419.2	2859
0.50 	1419.25	1419.55	1409.9	1416.55	5894
0.67 	1416.6	1423.2	1415.4	1420.65	5301
0.83 	1420.75	1420.95	1418.2	1420.5	1115
0.00 	1420.85	1422.25	1416.7	1418.3	1270
0.17 	1418.35	1420.4	1416.75	1420.2	1022
0.33 	1420.15	1420.35	1412.45	1413.85	2275
0.50 	1413.8	1418.75	1410.95	1416.6	4484
0.67 	1416.65	1423.15	1415.3	1417.85	3259
0.83 	1417.8	1418.65	1416.3	1418.35	877
0.00 	1418.45	1419.45	1415	1415.4	1540
0.17 	1415.35	1420.35	1414.25	1420.05	1767
0.33 	1420.15	1422.75	1417.35	1417.6	2381
0.50 	1417.65	1430.2	1417.45	1425.25	4871
0.67 	1425.2	1426.55	1411.95	1423.1	7593
0.83 	1423.05	1424.4	1421.65	1422.95	1219
0.00 	1422.7	1424.7	1420.35	1424.25	1365
0.17 	1424.2	1427.35	1424.05	1426.35	1797
0.33 	1425.9	1431.35	1425.75	1429.15	2996
0.50 	1429	1438.75	1426.75	1437.7	5630
0.67 	1437.8	1439.45	1434.75	1437.15	5286
0.83 	1437.1	1437.75	1430.15	1431.65	2413
0.00 	1433.05	1434.2	1429.55	1430.75	1967
0.17 	1430.8	1433.8	1429.95	1433.6	1253
0.33 	1433.65	1436.1	1432.6	1433.4	2542
0.50 	1433.45	1435.55	1412.5	1414.8	8114
0.67 	1414.9	1429.25	1414.25	1428.2	8455
0.83 	1428.25	1430.65	1426.35	1428.2	2107
0.00 	1428.1	1430.9	1427.7	1430.05	1233
0.17 	1430.1	1431	1428.95	1430.4	1052
0.33 	1430.5	1435.35	1429.8	1432.45	2014
0.50 	1432.4	1438.65	1432.2	1434.4	2890
0.67 	1434.45	1438.1	1430.3	1432.5	3424
0.83 	1432.6	1434.2	1432	1434.05	1092
0.00 	1434.6	1437.75	1433.2	1437.4	1260
0.17 	1437.45	1438.85	1435.45	1438.6	1241
0.33 	1438.45	1438.6	1432.45	1432.6	2617
0.50 	1432.65	1435.85	1429.75	1432.65	5410
0.67 	1432.7	1453.9	1430.5	1451.75	8034
0.83 	1451.7	1457	1450.65	1455.85	2915
0.00 	1456.3	1456.3	1451.45	1451.95	1942
0.17 	1451.9	1455.05	1451.3	1453.75	1351
0.33 	1453.65	1458.8	1452.85	1456.65	2994
0.50 	1456.7	1462.05	1456.55	1461	5428
0.67 	1460.95	1462.2	1453.8	1458.15	6478
0.83 	1458.2	1460.8	1457.45	1459.3	1670
0.00 	1461.35	1461.65	1455.35	1457.75	1444
0.17 	1457.65	1457.65	1453.6	1455.45	1708
0.33 	1455.5	1460	1452.7	1457.65	2852
0.50 	1457.7	1465	1454.85	1461.35	6363
0.67 	1461.1	1463.3	1454.1	1457.2	7419
0.83 	1457.25	1461.1	1457	1458.25	1704
0.00 	1458.7	1461.35	1456.4	1461.3	1451
0.17 	1461.35	1466.55	1461.35	1465.5	2215
0.33 	1465.6	1471.05	1465.35	1469.35	2870
0.50 	1469.3	1472.8	1466.05	1468.2	4706
0.67 	1468.25	1474.95	1466.95	1473.7	6391
0.83 	1473.65	1474.95	1470.25	1474.45	2719
0.00 	1474.75	1476.25	1472.45	1474.35	2058
0.17 	1474.3	1475.65	1471.35	1474.45	1823
0.33 	1474.4	1475.05	1467.6	1467.75	3488
0.50 	1467.7	1471.5	1464.45	1468.75	5819
0.67 	1468.9	1471.4	1464.25	1468.25	6896
0.83 	1468.1	1468.2	1459.3	1462.8	3321
0.00 	1461.35	1463.85	1455.4	1458.65	2035
0.17 	1458.7	1458.8	1453.6	1456.15	2256
0.33 	1456.2	1464.25	1455.3	1463	3883
0.50 	1462.95	1467.15	1458	1459.75	6910
0.67 	1459.7	1460.9	1444	1451.65	10043
0.83 	1451.6	1453.4	1449.75	1453.2	2561
0.00 	1452.05	1456.2	1451.6	1454.2	1909
0.17 	1454.25	1458.5	1453.1	1456.9	1526
0.33 	1456.85	1459.25	1455.8	1457.95	3168
0.50 	1457.9	1462.1	1456.65	1457.85	5532
0.67 	1457.8	1461.7	1451.1	1455.45	8574
0.83 	1455.5	1458.05	1453.9	1456.85	2672
0.00 	1457.3	1458.25	1454.25	1456.75	2094
0.17 	1456.45	1463.15	1456.35	1463.1	1772
0.33 	1463.15	1463.85	1455.05	1455.05	3553
0.50 	1454.95	1467.1	1452.35	1466.45	7458
0.67 	1466.55	1474	1464.55	1471.85	8841
0.83 	1471.95	1475.4	1471.65	1475	2425
0.00 	1474.05	1479.45	1473.9	1476.65	2349
0.17 	1476.7	1477	1472.35	1476.15	1677
0.33 	1476.05	1478.35	1471.35	1472.95	4073
0.50 	1472.9	1478.85	1472.25	1477.05	7219
0.67 	1476.85	1487.5	1476.35	1486.45	8586
0.83 	1486.5	1488.1	1484.8	1486.65	2715
0.00 	1486	1488.55	1484.3	1484.95	1820
0.17 	1484.9	1487.3	1484.35	1485.45	1494
0.33 	1485.6	1487.15	1483.45	1484.2	3320
0.50 	1484.05	1497.8	1477.2	1492.2	8727
0.67 	1492.35	1496.3	1483.25	1495.55	12061
0.83 	1495.65	1496.9	1494.25	1495.7	2145
0.00 	1494.3	1496.1	1491.65	1492.55	1677
0.17 	1492.45	1492.75	1487.4	1490.85	1431
0.33 	1491.15	1496.7	1489.8	1495.1	2578
0.50 	1495.15	1497.95	1488.75	1491.4	4323
0.67 	1491.85	1499.2	1488.4	1496.25	5344
0.83 	1496.4	1497.4	1493.85	1494.9	1759
0.00 	1494.15	1496.25	1492.75	1495.8	1668
0.17 	1495.75	1500.2	1495.45	1499.55	1859
0.33 	1499.5	1505.4	1499.1	1503.1	2170
0.50 	1503.15	1505	1499.65	1501.65	5869
0.67 	1501.8	1505.8	1494.9	1498.15	10107
0.83 	1498.2	1502.3	1496.95	1501.35	2736
0.00 	1500.6	1507.85	1500.2	1507.85	1772
0.17 	1507.9	1508.75	1504.75	1508.15	2091
0.33 	1507.95	1508.15	1503.65	1507.4	3432
0.50 	1507.45	1508.85	1500.25	1503.65	7037
0.67 	1503.85	1508.3	1500.95	1505.2	8196
0.83 	1505.25	1507.95	1503.1	1503.5	1856
0.00 	1511.55	1513.7	1509.9	1511.15	2597
0.17 	1510.95	1517.6	1510.65	1515.45	3022
0.33 	1515.3	1517.9	1515.3	1517.15	3119
0.50 	1517.1	1518.1	1504.5	1506.4	9245
0.67 	1506.45	1512.95	1501.75	1509.85	11564
0.83 	1509.8	1510.65	1505.7	1506.85	3517
0.00 	1507.6	1507.95	1495.35	1497.7	2951
0.17 	1497.8	1500.55	1495.85	1499.85	2256
0.33 	1499.8	1506.2	1498.65	1504.3	3626
0.50 	1504.4	1505.9	1496.8	1498.05	6464
0.67 	1498.3	1503.9	1492.65	1501.3	8440
0.83 	1501.35	1506.95	1500.4	1506.3	2384
0.00 	1506.05	1509.85	1504.55	1508.15	2508
0.17 	1508.1	1509.05	1505.65	1508.65	1560
0.33 	1508.7	1508.8	1503.95	1507.15	2968
0.50 	1507.2	1513.55	1505.15	1510.85	5048
0.67 	1510.9	1523.6	1502.95	1522.75	12652
0.83 	1522.65	1530.05	1518.7	1526.85	6435
0.00 	1526.05	1530.3	1523.75	1528.7	2792
0.17 	1528.75	1533.15	1525.15	1529.7	2527
0.33 	1529.75	1534.5	1528.5	1532.2	3233
0.50 	1532.15	1535.8	1526.2	1535.2	7120
0.67 	1535.25	1538.3	1524.15	1532.35	13047
0.83 	1532.6	1536.85	1531.75	1535.75	3285
0.00 	1534.35	1537	1532.25	1534.65	2036
0.17 	1534.55	1535.15	1531.95	1533.95	1411
0.33 	1534.05	1536.35	1531.7	1536	1621
0.50 	1536.1	1540.5	1534.85	1539	5903
0.67 	1539.2	1559.85	1539.15	1557.95	10729
0.83 	1557.9	1569.2	1557	1563.2	6364
0.00 	1569.4	1576.8	1543.05	1548.6	10647
0.17 	1548.65	1555.55	1540.2	1554.8	7876
0.33 	1554.75	1560.75	1550.1	1555.9	5784
0.50 	1555.95	1558.35	1550.1	1557.05	8912
0.67 	1557.25	1575.1	1555.4	1558.2	14698
